model_key,country,axis,intercept_1,N,C,P,NC,NP,CP,NCP
ollama-gemma3-12b,Nigeria,trait,0.057338702828372085,-0.47583281122129006,-0.20117973905426248,-0.20117973905426254,-0.07347333311276485,-0.07347333311276485,0.20117973905426254,0.07347333311276485
ollama-gemma3-12b,Pakistan,domain,-0.28116757230940415,-0.13732653608351375,-0.1373265360835137,-0.41197960825054114,-0.1373265360835137,0.13732653608351372,0.1373265360835137,0.1373265360835137
ollama-gemma3-12b,Pakistan,role,2.3036657373148106,-0.18638613823747802,-0.10644354148665774,-0.05171872575318709,-0.004901887391744186,0.09151373281125214,-0.08395648232092284,-0.08997051803448192
ollama-gemma3-12b,Pakistan,trait,-0.28116757230940415,0.1373265360835137,-0.1373265360835137,-0.1373265360835137,0.1373265360835137,0.13732653608351372,0.41197960825054114,0.1373265360835137
ollama-gemma3-12b,Philippines,domain,-0.4184941083929179,-1.3877787807814457e-17,1.3877787807814457e-17,-0.2746530721670274,-0.2746530721670274,1.3877787807814457e-17,-1.3877787807814457e-17,0.2746530721670274
ollama-gemma3-12b,Philippines,role,2.1727419210296026,-0.1659696984137276,0.12073389920776928,0.3317932527662936,0.12654811474883598,0.07056622534223139,0.03927543960372998,0.10767122662179979
ollama-gemma3-12b,Philippines,trait,-0.28116757230940415,-0.13732653608351375,-0.1373265360835137,-0.41197960825054114,-0.1373265360835137,0.13732653608351372,0.1373265360835137,0.1373265360835137
ollama-gemma3-12b,Poland,domain,-0.21731436933865533,0.20117973905426256,-0.07347333311276487,-0.07347333311276485,0.20117973905426256,0.20117973905426256,0.47583281122128995,0.20117973905426256
ollama-gemma3-12b,Poland,role,2.2273307140756318,0.1055666898266317,0.05343050185336745,0.14984612205636366,-0.05343050185336745,0.04298511834962876,0.05343050185336745,-0.05343050185336745
ollama-gemma3-12b,Poland,trait,-0.5558206444764316,0.1373265360835137,-0.1373265360835137,-0.1373265360835137,-0.1373265360835137,-0.1373265360835137,0.1373265360835137,0.1373265360835137
ollama-gemma3-12b,Russia,domain,-0.3546409054221691,-0.06385320297074883,-0.06385320297074885,-0.33850627513777626,0.33850627513777626,0.06385320297074885,0.06385320297074885,-0.33850627513777626
ollama-gemma3-12b,Russia,role,2.286100296986514,0.10972350339312376,0.056896229976322155,0.0568962299763221,-0.057933575863024944,0.22733885337078147,0.12902569085111643,0.10972350339312381
ollama-gemma3-12b,Russia,trait,-0.14384103622589045,0.0,0.0,-0.2746530721670274,0.0,0.27465307216702745,0.2746530721670274,0.2746530721670274
ollama-gemma3-12b,Saudi Arabia,domain,-0.1534611663679065,0.2650329420250114,-0.1373265360835137,-0.5396860141920389,0.1373265360835137,-0.2650329420250114,0.1373265360835137,-0.1373265360835137
ollama-gemma3-12b,Saudi Arabia,role,2.2958110323013834,-0.2090875136515083,0.030603026094253638,0.14625890658128182,0.12839416558574562,0.012738285098717328,-0.06556555851551904,-0.19908617999808353
ollama-gemma3-12b,Saudi Arabia,trait,-0.11140213679025486,0.09526750650586209,-0.30709197160266305,-0.30709197160266305,0.1793855656611653,0.1793855656611653,0.5817450437696905,0.09526750650586215
ollama-gemma3-12b,South Africa,domain,-0.35464090542216903,0.33850627513777626,0.06385320297074883,-0.33850627513777626,0.06385320297074883,-0.33850627513777626,-0.06385320297074885,-0.06385320297074885
ollama-gemma3-12b,South Africa,role,2.1936611706119087,0.046297242669205985,0.035542896398283286,0.0963389719476972,0.07131810730845156,-0.10767235727307761,0.07131810730845162,0.035542896398283286
ollama-gemma3-12b,South Africa,trait,-0.006514500142376742,0.1373265360835137,0.1373265360835137,-0.41197960825054114,0.1373265360835137,0.13732653608351372,0.1373265360835137,0.1373265360835137
ollama-gemma3-12b,South Korea,domain,-0.4184941083929179,-1.3877787807814457e-17,1.3877787807814457e-17,-0.2746530721670274,-0.2746530721670274,1.3877787807814457e-17,-1.3877787807814457e-17,0.2746530721670274
ollama-gemma3-12b,South Korea,role,2.4093107860008103,0.15904163308618324,-0.15904163308618313,-0.09393510592814269,0.01767995602462924,0.0026151581450799544,-0.0026151581450799544,0.2696340493470869
ollama-gemma3-12b,South Korea,trait,-0.11140213679025489,-0.307091971602663,-0.1793855656611653,-0.5817450437696904,-0.09526750650586209,0.30709197160266305,0.1793855656611653,0.09526750650586208
ollama-gemma3-12b,Spain,domain,-0.6931471805599453,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0
ollama-gemma3-12b,Spain,role,2.3513891080193643,0.009252777486494168,-0.04054356322499558,0.11421623887656018,-0.3051953017385983,0.017800618673563973,0.013490167064937553,-0.1455070246150617
ollama-gemma3-12b,Spain,trait,-0.6931471805599453,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0
ollama-gemma3-12b,Sri Lanka,domain,-0.3546409054221691,0.06385320297074885,0.3385062751377763,-0.3385062751377763,0.06385320297074885,-0.06385320297074885,-0.3385062751377763,-0.06385320297074885
ollama-gemma3-12b,Sri Lanka,role,2.22032806813887,0.03515639776518653,0.03515639776518631,-0.05971600766103968,0.08723065856449008,0.18210306399071607,0.18210306399071607,0.05847838137107564
ollama-gemma3-12b,Sri Lanka,trait,-0.3546409054221691,-0.3385062751377762,0.06385320297074883,-0.33850627513777626,-0.06385320297074883,0.33850627513777626,-0.06385320297074885,0.06385320297074885
ollama-gemma3-12b,Thailand,domain,-0.28116757230940415,0.1373265360835137,0.1373265360835137,-0.41197960825054114,-0.1373265360835137,-0.1373265360835137,-0.13732653608351372,0.1373265360835137
ollama-gemma3-12b,Thailand,role,2.326368243380119,-0.10990578726793365,0.10133963877440966,0.034273642125739745,0.053575829583732304,-0.013490167064937497,0.06053683612652566,0.14999144978672857
ollama-gemma3-12b,Thailand,trait,-0.28116757230940415,-0.13732653608351375,-0.1373265360835137,-0.13732653608351367,-0.1373265360835137,-0.1373265360835137,0.41197960825054114,-0.13732653608351372
ollama-gemma3-12b,Turkey,domain,-0.5558206444764316,0.1373265360835137,-0.1373265360835137,-0.1373265360835137,-0.1373265360835137,-0.1373265360835137,0.1373265360835137,0.1373265360835137
ollama-gemma3-12b,Turkey,role,2.31401251405054,-0.08480844704034796,0.10031729477021101,0.19166945074708264,-0.02818783389541657,-0.07405410076942498,-0.07867316981131833,-0.08898390944483048
ollama-gemma3-12b,Turkey,trait,-0.5558206444764316,-0.13732653608351364,-0.1373265360835137,-0.1373265360835137,0.1373265360835137,0.1373265360835137,0.1373265360835137,-0.1373265360835137
ollama-gemma3-12b,United Arab Emirates,domain,-0.11140213679025486,0.1793855656611653,-0.0952675065058621,-0.5817450437696904,0.307091971602663,-0.1793855656611653,0.09526750650586209,-0.30709197160266305
ollama-gemma3-12b,United Arab Emirates,role,2.247430689774615,-0.02070320413554888,-0.07549899166007701,0.017548588145745947,0.11908733844627162,-0.061136934931940445,0.03914474169545107,-0.25096920679225204
ollama-gemma3-12b,United Arab Emirates,trait,-0.4184941083929179,-0.2746530721670274,0.0,1.3877787807814457e-17,0.0,-1.3877787807814457e-17,0.2746530721670274,-0.2746530721670274
ollama-gemma3-12b,United States,domain,-0.17525533976100371,0.24323876863191418,-0.031414303535113264,-0.5178918407989416,0.24323876863191418,-0.24323876863191418,0.031414303535113236,-0.24323876863191418
ollama-gemma3-12b,United States,role,2.4398019734991196,-0.07783818335177844,-0.009195360740485381,0.21733922936204897,-0.12997437132504291,0.22221743291794432,0.059548494555181186,0.018940809008213266
ollama-gemma3-12b,United States,trait,-0.15346116636790652,-0.2650329420250114,-0.1373265360835137,-0.5396860141920388,-0.1373265360835137,0.26503294202501143,0.1373265360835137,0.1373265360835137
ollama-gemma3-12b,Vietnam,domain,-0.4919674415056828,0.20117973905426256,0.20117973905426256,-0.20117973905426256,0.20117973905426256,-0.20117973905426256,-0.20117973905426256,-0.20117973905426256
ollama-gemma3-12b,Vietnam,role,2.1667671746445545,-0.01757842108144847,0.12254188247151448,0.12057336836378801,0.16682131470124628,0.013712364657053111,0.09125109673301296,0.19811210043974786
ollama-gemma3-12b,Vietnam,trait,0.13081203594113697,-0.2746530721670274,0.0,1.3877787807814457e-17,0.0,1.3877787807814457e-17,0.2746530721670274,0.2746530721670274
ollama-gemma3-27b,Argentina,domain,-0.21731436933865528,-0.07347333311276484,0.20117973905426256,-0.07347333311276485,0.20117973905426256,0.47583281122129006,0.20117973905426256,0.20117973905426256
ollama-gemma3-27b,Argentina,role,2.1319438959884827,0.03747189106211435,0.13996683817778705,0.12306851539465502,0.023514778673878967,-0.09371889184032867,0.3267704386353424,-0.16328882178367632
ollama-gemma3-27b,Argentina,trait,-0.2811675723094042,-0.13732653608351375,-0.41197960825054114,-0.1373265360835137,0.13732653608351372,-0.1373265360835137,0.1373265360835137,0.1373265360835137
ollama-gemma3-27b,Australia,domain,-0.4184941083929179,-1.3877787807814457e-17,0.2746530721670274,-0.2746530721670274,-1.3877787807814457e-17,1.3877787807814457e-17,-0.2746530721670274,1.3877787807814457e-17
ollama-gemma3-27b,Australia,role,2.1787216908580715,-0.17286943248179693,0.23898485764303218,-0.19371483471655976,0.19371483471655976,-0.4337172410238938,0.17286943248179693,0.3673859496862677
ollama-gemma3-27b,Australia,trait,-0.4184941083929179,-1.3877787807814457e-17,0.2746530721670274,-0.2746530721670274,-1.3877787807814457e-17,1.3877787807814457e-17,-0.2746530721670274,1.3877787807814457e-17
ollama-gemma3-27b,Brazil,domain,-0.5558206444764316,0.1373265360835137,0.1373265360835137,-0.1373265360835137,0.1373265360835137,-0.1373265360835137,-0.1373265360835137,-0.1373265360835137
ollama-gemma3-27b,Brazil,role,2.0564444763632315,0.0070210760938406724,0.3782244123340906,0.10357134016706321,0.08082839561563154,-0.19382467655139585,-0.09589319349518083,0.10597520484192374
ollama-gemma3-27b,Brazil,trait,-0.28116757230940415,-0.1373265360835137,0.1373265360835137,-0.13732653608351372,0.1373265360835137,0.41197960825054114,0.1373265360835137,0.1373265360835137
ollama-gemma3-27b,Canada,domain,0.057338702828372126,-0.0734733331127649,0.0734733331127649,-0.7504858833883175,-0.20117973905426256,0.07347333311276487,-0.07347333311276487,0.20117973905426256
ollama-gemma3-27b,Canada,role,2.0597427423494423,-0.06568512404194021,-0.0382603947278341,-0.44061987283635906,0.05910579696259671,0.20605246318812653,0.05297051973356737,0.18159688991466516
ollama-gemma3-27b,Canada,trait,-0.14384103622589045,0.0,0.0,-0.5493061443340549,0.0,1.3877787807814457e-17,-1.3877787807814457e-17,-1.3877787807814457e-17
ollama-gemma3-27b,China,domain,-0.4919674415056828,0.20117973905426256,0.20117973905426256,-0.20117973905426256,0.20117973905426256,-0.20117973905426256,-0.20117973905426256,-0.20117973905426256
ollama-gemma3-27b,China,role,2.4400254013819778,0.03759426925239151,0.16891084623258795,0.19405765545888015,-0.10042287632261815,0.1004228763226182,-0.06215387914824505,-0.03759426925239168
ollama-gemma3-27b,China,trait,0.39584497796614837,-0.009620130142016042,0.41197960825054114,0.2650329420250114,-0.13732653608351375,0.26503294202501143,0.1373265360835137,-0.41197960825054114
ollama-gemma3-27b,Colombia,domain,-0.6931471805599453,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0
ollama-gemma3-27b,Colombia,role,2.1172795990773325,-0.10686100370673496,-0.14263621461690318,0.03577521091016833,0.07557021796823343,-0.031290785738501525,0.06706599664866986,0.0
ollama-gemma3-27b,Colombia,trait,-0.21731436933865533,0.07347333311276487,0.20117973905426256,-0.47583281122128995,-0.20117973905426256,-0.07347333311276484,-0.20117973905426256,0.20117973905426254
ollama-gemma3-27b,Egypt,domain,-0.35464090542216903,-0.06385320297074883,-0.06385320297074884,0.33850627513777626,0.33850627513777626,-0.06385320297074885,-0.06385320297074885,0.33850627513777626
ollama-gemma3-27b,Egypt,role,2.288287787014836,0.1892667073172678,-0.045300702330964615,0.2101121095520307,0.1259940503967275,-0.1294187614862679,0.05966275905910129,-0.024455300096201837
ollama-gemma3-27b,Egypt,trait,-0.14384103622589045,0.0,0.0,-0.2746530721670274,0.0,0.27465307216702745,0.2746530721670274,0.2746530721670274
ollama-gemma3-27b,Ethiopia,domain,-0.28116757230940415,-0.13732653608351375,-0.1373265360835137,-0.13732653608351367,-0.1373265360835137,-0.1373265360835137,0.41197960825054114,-0.13732653608351372
ollama-gemma3-27b,Ethiopia,role,2.2325534058275003,0.04820781010149805,-0.07949859583999958,0.12377802806973148,0.027362407866735328,0.07949859583999963,-0.048207810101498105,0.0586531936052368
ollama-gemma3-27b,Ethiopia,trait,-0.07998783325514162,0.3385062751377763,0.3385062751377763,-0.21079986919627858,0.06385320297074885,0.06385320297074887,0.06385320297074883,0.3385062751377762
ollama-gemma3-27b,France,domain,-0.4184941083929179,-1.3877787807814457e-17,1.3877787807814457e-17,-0.2746530721670274,-0.2746530721670274,1.3877787807814457e-17,-1.3877787807814457e-17,0.2746530721670274
ollama-gemma3-27b,France,role,2.1249976645941313,-0.06441139535799556,0.06595461013476589,0.16431139252193727,0.07222453123402184,0.10799974214419017,0.08328828348503203,-0.02863618444782734
ollama-gemma3-27b,France,trait,0.0573387028283721,-0.07347333311276487,-0.47583281122128995,-0.07347333311276488,-0.20117973905426256,0.20117973905426254,-0.20117973905426256,0.07347333311276487
ollama-gemma3-27b,Germany,domain,-0.5558206444764316,-0.13732653608351364,-0.1373265360835137,-0.1373265360835137,0.1373265360835137,0.1373265360835137,0.1373265360835137,-0.1373265360835137
ollama-gemma3-27b,Germany,role,2.1732054746956293,-0.007274064605977848,-0.03508047338353387,0.18122841688493385,0.06791447389880573,-0.07684399454932545,-0.04903758577176931,0.271616397139493
ollama-gemma3-27b,Germany,trait,-0.2173143693386553,-0.07347333311276485,-0.2011797390542626,-0.2011797390542626,-0.20117973905426254,-0.20117973905426256,0.47583281122129006,-0.07347333311276485
ollama-gemma3-27b,Ghana,domain,-0.4184941083929179,1.3877787807814457e-17,0.2746530721670274,0.2746530721670274,-1.3877787807814457e-17,-1.3877787807814457e-17,0.2746530721670274,-1.3877787807814457e-17
ollama-gemma3-27b,Ghana,role,2.4776466537228234,-0.0371935600120879,-0.04392473585473605,0.04392473585473605,0.04392473585473605,-0.04392473585473605,0.19411820096196858,0.10626872925249647
ollama-gemma3-27b,Ghana,trait,-0.21731436933865533,0.07347333311276487,-0.20117973905426256,-0.47583281122128995,0.20117973905426256,-0.07347333311276484,0.2011797390542625,-0.20117973905426256
ollama-gemma3-27b,Greece,domain,-0.01613463028439277,0.0,-0.27465307216702745,-0.2746530721670274,0.4023594781085251,-0.4023594781085251,-0.12770640594149768,-1.3877787807814457e-17
ollama-gemma3-27b,Greece,role,2.2137398842673983,-0.09214983358143874,0.14073971741979707,0.14073971741979713,-0.025083836932769,-0.025083836932768888,0.20780571406846698,0.04198215971590097
ollama-gemma3-27b,Greece,trait,-0.006514500142376728,-0.1373265360835137,0.41197960825054114,0.1373265360835137,0.13732653608351367,-0.1373265360835137,-0.1373265360835137,0.1373265360835137
ollama-gemma3-27b,India,domain,-0.21731436933865533,-0.2011797390542625,0.2011797390542625,-0.20117973905426256,0.07347333311276485,0.47583281122128995,0.07347333311276484,0.20117973905426254
ollama-gemma3-27b,India,role,2.0707062508165537,-0.08038004506322083,0.21701597165523828,-0.08038004506322077,-0.07424476783419132,-0.15791877713918062,0.13947723957927843,0.21701597165523823
ollama-gemma3-27b,India,trait,0.047718572686356056,-0.06385320297074883,0.06385320297074883,-0.33850627513777626,0.06385320297074884,0.466212681079274,0.3385062751377762,0.33850627513777626
ollama-gemma3-27b,Indonesia,domain,-0.35464090542216903,0.06385320297074885,-0.3385062751377763,-0.3385062751377763,-0.06385320297074883,-0.06385320297074885,0.3385062751377763,0.06385320297074885
ollama-gemma3-27b,Indonesia,role,2.07752050596969,-0.05603815834808207,0.14920697966937552,0.38085890438064735,0.01244981156188768,-0.1188667654183086,0.08637837259914899,0.3306912305151095
ollama-gemma3-27b,Indonesia,trait,0.04771857268635607,0.06385320297074881,0.46621268107927394,0.33850627513777626,0.3385062751377763,-0.33850627513777626,0.06385320297074885,-0.06385320297074885
ollama-gemma3-27b,Iran,domain,-0.4184941083929179,0.27465307216702745,0.0,-0.2746530721670274,0.0,-0.2746530721670274,-1.3877787807814457e-17,-1.3877787807814457e-17
ollama-gemma3-27b,Iran,role,2.1083680146710173,-0.04082073889208859,0.022379201332186183,0.019975336657325593,-0.11190653168865483,-0.013975048632439868,0.13275193392341772,-0.41202407513233846
ollama-gemma3-27b,Iran,trait,0.30057747146028624,-0.1697654355191493,0.042059029577651647,-0.44441850768617674,-0.316712101744679,0.16976543551914933,-0.042059029577651605,-0.2325940425893758
ollama-gemma3-27b,Italy,domain,-0.35464090542216903,0.33850627513777626,0.06385320297074883,0.06385320297074885,0.06385320297074884,0.06385320297074885,0.33850627513777626,0.33850627513777626
ollama-gemma3-27b,Italy,role,2.2545091560549784,-0.021511749316656614,-0.15370258042982138,0.15997250152907727,0.11638415474288272,-0.0044596868100234,-0.06510009610285128,-0.03479990106109032
ollama-gemma3-27b,Italy,trait,-0.006514500142376742,0.1373265360835137,0.1373265360835137,-0.41197960825054114,0.1373265360835137,0.13732653608351372,0.1373265360835137,0.1373265360835137
ollama-gemma3-27b,Japan,domain,-0.4184941083929179,0.27465307216702745,0.0,-0.2746530721670274,0.0,-0.2746530721670274,-1.3877787807814457e-17,-1.3877787807814457e-17
ollama-gemma3-27b,Japan,role,2.1253251817125345,0.009288090715064479,0.099541427099397,0.17511164506763038,-0.038475718475612875,0.0370944994926205,0.12734783587695314,-0.28394116288209176
ollama-gemma3-27b,Japan,trait,-0.2811675723094042,-0.13732653608351375,-0.41197960825054114,-0.1373265360835137,0.13732653608351372,-0.1373265360835137,0.1373265360835137,0.1373265360835137
ollama-gemma3-27b,Kenya,domain,-0.4184941083929179,-1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,-0.2746530721670274,-0.2746530721670274,0.2746530721670274,-1.3877787807814457e-17
ollama-gemma3-27b,Kenya,role,2.339246028355264,-0.09352531802538927,-0.0028903021776068294,0.0657189092478333,0.0028903021776067184,-0.0657189092478333,0.07495783587844052,0.03069671095516291
ollama-gemma3-27b,Kenya,trait,0.4379040075438,-0.0952675065058621,-0.17938556566116526,0.307091971602663,-0.307091971602663,0.1793855656611653,0.09526750650586209,-0.03243889943563559
ollama-gemma3-27b,Mexico,domain,-0.5558206444764316,0.1373265360835137,-0.1373265360835137,0.1373265360835137,-0.1373265360835137,0.1373265360835137,-0.1373265360835137,-0.1373265360835137
ollama-gemma3-27b,Mexico,role,2.4091504532994006,-0.06422857862822018,-0.027123577348651673,0.11009484550222842,-0.016464769437542714,-0.01646476943754277,0.020640231842025514,-0.06422857862822001
ollama-gemma3-27b,Mexico,trait,-0.016134630284392798,-0.4023594781085251,0.12770640594149768,1.3877787807814457e-17,-0.4023594781085251,-0.2746530721670274,-1.3877787807814457e-17,0.2746530721670274
ollama-gemma3-27b,Morocco,domain,-0.5558206444764316,0.1373265360835137,-0.1373265360835137,-0.1373265360835137,-0.1373265360835137,-0.1373265360835137,0.1373265360835137,0.1373265360835137
ollama-gemma3-27b,Morocco,role,2.2968903507594174,-0.14325650171745874,-0.05116964042954325,-0.02946404176481454,0.1432565017174588,-0.11823563707821316,-0.07619050506878888,0.11823563707821316
ollama-gemma3-27b,Morocco,trait,-0.006514500142376742,-0.1373265360835137,0.1373265360835137,-0.41197960825054114,-0.1373265360835137,-0.1373265360835137,0.1373265360835137,-0.13732653608351372
ollama-gemma3-27b,Nigeria,domain,-0.21731436933865533,0.20117973905426256,-0.47583281122128995,-0.07347333311276488,-0.20117973905426256,0.20117973905426254,0.07347333311276487,-0.20117973905426256
ollama-gemma3-27b,Nigeria,role,2.260618370545305,-0.05643516817435895,-0.031414303535113264,0.031414303535113264,-0.11122191108178991,-0.1740505181520165,-0.10354376440990759,0.05643516817435884
ollama-gemma3-27b,Nigeria,trait,0.130812035941137,0.0,-0.2746530721670274,-0.2746530721670274,1.3877787807814457e-17,1.3877787807814457e-17,-0.2746530721670274,1.3877787807814457e-17
ollama-gemma3-27b,Pakistan,domain,-0.20666964329611692,-0.4864775372638283,0.48647753726382836,0.0,-0.48647753726382836,0.0,0.0,0.0
ollama-gemma3-27b,Pakistan,role,2.156344473527173,0.11211918135413296,0.08082839561563154,-0.10357134016706321,-0.10357134016706321,0.08082839561563154,0.04953760987713002,0.07885988150790507
ollama-gemma3-27b,Pakistan,trait,0.22710413834752136,0.5178918407989416,-0.24323876863191418,-0.24323876863191418,0.15912070947661094,0.15912070947661094,0.37094517457341186,-0.03141430353511325
ollama-gemma3-27b,Philippines,domain,-0.006514500142376742,-0.1373265360835137,-0.1373265360835137,-0.1373265360835137,-0.41197960825054114,0.1373265360835137,0.1373265360835137,-0.1373265360835137
ollama-gemma3-27b,Philippines,role,2.29415136886964,-0.07768891275745493,-0.04220435730801653,-0.09275371063700433,-0.11271111105012543,-0.1177745752762499,-0.0021186947892216645,0.022902169850023912
ollama-gemma3-27b,Philippines,trait,0.4799630371214516,-0.07449792901328721,-0.1373265360835137,0.3491510011803146,0.1373265360835137,-0.3491510011803146,0.1373265360835137,-0.1373265360835137
ollama-gemma3-27b,Poland,domain,-0.28116757230940415,-0.1373265360835137,0.1373265360835137,-0.13732653608351372,0.1373265360835137,0.41197960825054114,0.1373265360835137,0.1373265360835137
ollama-gemma3-27b,Poland,role,2.2004040259190942,-0.03253145364526694,0.02402723232570353,0.15869464480999457,-0.051833641103259775,-0.13088823603243843,-0.011747978584464802,-0.016058430193091333
ollama-gemma3-27b,Poland,trait,-0.4184941083929179,-1.3877787807814457e-17,1.3877787807814457e-17,-0.2746530721670274,-0.2746530721670274,1.3877787807814457e-17,-1.3877787807814457e-17,0.2746530721670274
ollama-gemma3-27b,Russia,domain,-0.28116757230940415,0.1373265360835137,0.1373265360835137,-0.41197960825054114,-0.1373265360835137,-0.1373265360835137,-0.13732653608351372,0.1373265360835137
ollama-gemma3-27b,Russia,role,2.222920248342709,-0.04205902957765156,0.017038164938405986,-0.06480197412908328,-0.06480197412908334,-0.10115622409370928,-0.04205902957765162,0.08982283876832886
ollama-gemma3-27b,Russia,trait,0.0573387028283721,0.07347333311276487,-0.07347333311276485,-0.47583281122128995,-0.2011797390542625,0.20117973905426256,-0.20117973905426254,-0.07347333311276484
ollama-gemma3-27b,Saudi Arabia,domain,-0.4184941083929179,-1.3877787807814457e-17,0.2746530721670274,-0.2746530721670274,-1.3877787807814457e-17,1.3877787807814457e-17,-0.2746530721670274,1.3877787807814457e-17
ollama-gemma3-27b,Saudi Arabia,role,2.283273616893306,-0.3053796160578928,0.04996680417489752,-0.22468626799213004,-0.10013447804043518,-0.14879498833593396,-0.0194411299746724,-0.030726543890865377
ollama-gemma3-27b,Saudi Arabia,trait,0.2585184418826347,-0.12770640594149768,0.2746530721670274,-0.2746530721670274,-2.7755575615628914e-17,1.3877787807814457e-17,0.4023594781085251,-0.12770640594149768
ollama-gemma3-27b,South Africa,domain,-0.2811675723094042,-0.41197960825054114,-0.1373265360835137,-0.1373265360835137,0.1373265360835137,0.1373265360835137,-0.1373265360835137,0.1373265360835137
ollama-gemma3-27b,South Africa,role,2.135312532262782,0.1855343461850117,-0.06987846569798356,0.057827940243514175,0.057827940243514064,0.1855343461850118,-0.06987846569798356,0.12040951172051712
ollama-gemma3-27b,South Africa,trait,-0.17525533976100371,0.5178918407989416,0.031414303535113236,0.24323876863191418,0.031414303535113236,0.24323876863191418,-0.24323876863191418,-0.24323876863191424
ollama-gemma3-27b,South Korea,domain,-0.4184941083929179,0.27465307216702745,-0.27465307216702745,0.0,-0.27465307216702745,0.0,0.0,0.0
ollama-gemma3-27b,South Korea,role,2.0910881599610476,-0.19398350757657784,0.03050189072491183,-0.08515398976211647,-0.05580436620779017,0.19398350757657784,-0.030501890724911773,-0.0783276270895496
ollama-gemma3-27b,South Korea,trait,0.05733870282837207,0.20117973905426256,-0.20117973905426256,-0.07347333311276487,-0.20117973905426256,-0.07347333311276487,-0.47583281122129006,0.07347333311276485
ollama-gemma3-27b,Spain,domain,-0.5558206444764316,0.1373265360835137,0.1373265360835137,-0.1373265360835137,0.1373265360835137,-0.1373265360835137,-0.1373265360835137,-0.1373265360835137
ollama-gemma3-27b,Spain,role,2.1785880425922435,-0.07335896896938016,0.11344463148817507,0.06927724564752302,0.018572226061949137,-0.12112277816005745,0.16120844067885232,0.2560808461050783
ollama-gemma3-27b,Spain,trait,-0.28116757230940415,0.13732653608351372,0.1373265360835137,-0.13732653608351367,-0.1373265360835137,-0.41197960825054114,0.1373265360835137,-0.13732653608351372
ollama-gemma3-27b,Sri Lanka,domain,-0.4184941083929179,-2.7755575615628914e-17,-2.7755575615628914e-17,-0.2746530721670274,0.2746530721670274,1.3877787807814457e-17,1.3877787807814457e-17,-0.2746530721670274
ollama-gemma3-27b,Sri Lanka,role,2.310722850510868,0.002155225804313099,0.05694196871174445,0.1298616317458109,0.018690176430449623,0.3053318468779859,-0.10901622951104806,-0.18895882626186855
ollama-gemma3-27b,Sri Lanka,trait,-0.21731436933865533,0.20117973905426256,-0.20117973905426256,0.20117973905426256,0.07347333311276488,-0.07347333311276484,-0.47583281122129006,-0.20117973905426256
ollama-gemma3-27b,Thailand,domain,-0.07998783325514161,0.06385320297074884,-0.06385320297074884,-0.6131593473048038,-0.06385320297074883,-0.06385320297074885,0.06385320297074885,0.06385320297074885
ollama-gemma3-27b,Thailand,role,2.3151066129392395,-0.04639592246470964,0.07514819965812419,0.20981561214241534,-0.03506253713932955,0.043992057789849326,0.10295460843568044,-0.06286894591688558
ollama-gemma3-27b,Thailand,trait,0.0573387028283721,0.07347333311276487,0.2011797390542625,-0.47583281122128995,0.07347333311276485,0.20117973905426256,0.07347333311276484,0.20117973905426254
ollama-gemma3-27b,Turkey,domain,-0.4184941083929179,-1.3877787807814457e-17,0.2746530721670274,1.3877787807814457e-17,-1.3877787807814457e-17,-0.2746530721670274,1.3877787807814457e-17,-0.2746530721670274
ollama-gemma3-27b,Turkey,role,2.377629940879709,-0.112650662959349,0.15668305959585727,-0.10891925040518002,-0.024801191249876786,0.07256500044055403,0.0971246103364074,-0.015284471268918076
ollama-gemma3-27b,Turkey,trait,-0.006514500142376742,0.1373265360835137,0.1373265360835137,-0.41197960825054114,0.1373265360835137,0.13732653608351372,0.1373265360835137,0.1373265360835137
ollama-gemma3-27b,United Arab Emirates,domain,-0.4184941083929179,0.27465307216702745,0.0,0.2746530721670274,0.0,0.2746530721670274,1.3877787807814457e-17,1.3877787807814457e-17
ollama-gemma3-27b,United Arab Emirates,role,2.2212756090064625,0.14594560357873976,0.12092473893949424,-0.20851507613496428,0.13470775661317325,0.17887514245382535,0.20389600709307093,0.006250599356733277
ollama-gemma3-27b,United Arab Emirates,trait,-0.14384103622589045,0.27465307216702745,-2.7755575615628914e-17,-0.2746530721670274,0.2746530721670274,1.3877787807814457e-17,0.2746530721670274,-1.3877787807814457e-17
ollama-gemma3-27b,United States,domain,-0.016134630284392784,-0.4023594781085251,-0.1277064059414977,1.3877787807814457e-17,0.4023594781085251,-0.2746530721670274,1.3877787807814457e-17,-0.2746530721670274
ollama-gemma3-27b,United States,role,2.310424177330412,-0.08599291908561502,0.11728370482411643,-0.010422701117381417,0.029662961401413446,0.15736936734291118,0.10523317936964682,-0.02086808462112011
ollama-gemma3-27b,United States,trait,-0.01613463028439277,0.0,-0.2746530721670274,-0.4023594781085251,-0.4023594781085251,0.27465307216702745,-1.3877787807814457e-17,0.12770640594149768
ollama-gemma3-27b,Vietnam,domain,-0.01613463028439277,0.0,0.0,1.3877787807814457e-17,0.12770640594149768,0.1277064059414977,0.6770125502755525,-1.3877787807814457e-17
